,COD,Agente,Categoria do Agente,Tipo de Processo,Data de Aniversario,Status Resultado,link
526,26,ELETROACRE,Concessionária de Distribuição,Reajuste,30/11/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletroacre_2016.xlsx
527,26,ELETROACRE,Concessionária de Distribuição,Reajuste,24/11/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletroacre_2015.xlsx
528,26,ELETROACRE,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
529,26,ELETROACRE,Concessionária de Distribuição,Reajuste,30/11/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletroacre_2014.xlsx
530,26,ELETROACRE,Concessionária de Distribuição,Revisão,30/11/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_0.93.xlsm
531,26,ELETROACRE,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
532,398,ELETROCAR,Concessionária de Distribuição,Revisão,22/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletrocar_RTP 2022.xlsx
533,398,ELETROCAR,Concessionária de Distribuição,Reajuste,22/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Eletrocar v15.xlsx
534,398,ELETROCAR,Concessionária de Distribuição,Reajuste,22/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NC_ELETROCAR_FINAL.xlsm
535,398,ELETROCAR,Concessionária de Distribuição,Reajuste,22/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Eletrocar 2019.xlsx
536,398,ELETROCAR,Concessionária de Distribuição,Reajuste,22/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELETROCAR_2018.xlsx
537,398,ELETROCAR,Concessionária de Distribuição,Revisão,22/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletrocar_2017.xlsx
538,398,ELETROCAR,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
539,398,ELETROCAR,Concessionária de Distribuição,Reajuste,22/07/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELETROCAR_2016.xlsx
540,398,ELETROCAR,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
541,398,ELETROCAR,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
542,398,ELETROCAR,Concessionária de Distribuição,Reajuste,29/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletrocar_2015.xlsx
543,398,ELETROCAR,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
544,398,ELETROCAR,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELETROCAR_2014.xlsx
545,398,ELETROCAR,Concessionária de Distribuição,Revisão,29/06/2013,Definitivo,
546,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo - ENEL SP 22.xlsx
547,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Reajuste Tarifário 2021 Enel SP.xlsx
548,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA CT_Antigo_ENEL_SP 2020 06 29 Conta Covid - bd21 - final.xlsm
549,390,ELETROPAULO,Concessionária de Distribuição,Revisão,04/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletropaulo 2019.xlsx
550,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELETROPAULO_2018.xlsx
551,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletropaulo_2017.xlsx
552,390,ELETROPAULO,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
553,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletropaulo_2016.xlsx
554,390,ELETROPAULO,Concessionária de Distribuição,Revisão,04/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletropaulo_2015.xlsx
555,390,ELETROPAULO,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
556,390,ELETROPAULO,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
557,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Eletropaulo 2014.xlsx
558,390,ELETROPAULO,Concessionária de Distribuição,Reajuste,04/07/2013,Definitivo,
559,390,ELETROPAULO,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
560,381,ELFSM,Concessionária de Distribuição,Reajuste,22/09/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2022_ELFSM.xlsx
561,381,ELFSM,Concessionária de Distribuição,Revisão,22/09/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA CN 2021_ELFSM.xlsx
562,381,ELFSM,Concessionária de Distribuição,Reajuste,22/09/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_NvCt ELFSM_diferem.final -.xlsm
563,381,ELFSM,Concessionária de Distribuição,Reajuste,22/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA_Santa_Maria_.xlsx
564,381,ELFSM,Concessionária de Distribuição,Reajuste,22/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Santa Maria_2018 .xlsx
565,381,ELFSM,Concessionária de Distribuição,Reajuste,23/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLSM _2017.xlsx
566,381,ELFSM,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
567,381,ELFSM,Concessionária de Distribuição,Revisão,22/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELFSM_2016.xlsx
568,381,ELFSM,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
569,381,ELFSM,Concessionária de Distribuição,Reajuste,15/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EFLSM_2015.xlsx
570,381,ELFSM,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
571,381,ELFSM,Concessionária de Distribuição,Reajuste,12/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ELFSM_2014.xlsx
572,381,ELFSM,Concessionária de Distribuição,Reajuste,15/08/2013,Definitivo,
573,381,ELFSM,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
574,6585,EMG,Concessionária de Distribuição,Reajuste,22/06/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMG_2022.xlsx
575,6585,EMG,Concessionária de Distribuição,Revisão,22/06/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato EMG - drac.xlsx
576,6585,EMG,Concessionária de Distribuição,Reajuste,22/06/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2020 - EMG.xlsm
577,6585,EMG,Concessionária de Distribuição,Reajuste,22/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato EMG v7 avf.xlsm
578,6585,EMG,Concessionária de Distribuição,Reajuste,22/06/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMG_2018.xlsx
579,6585,EMG,Concessionária de Distribuição,Reajuste,22/06/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMG_2017.xlsx
580,6585,EMG,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
581,6585,EMG,Concessionária de Distribuição,Revisão,22/06/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMG_20161.xlsx
582,6585,EMG,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
583,6585,EMG,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
584,6585,EMG,Concessionária de Distribuição,Reajuste,18/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMG_2015.xlsx
585,6585,EMG,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
586,6585,EMG,Concessionária de Distribuição,Reajuste,18/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMG_2014.xlsx
587,6585,EMG,Concessionária de Distribuição,Reajuste,18/06/2013,Definitivo,
588,6585,EMG,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
589,404,EMS,Concessionária de Distribuição,Revisão Extraordinária,27/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTE EMS_2022.xlsx
590,404,EMS,Concessionária de Distribuição,Reajuste,16/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMS_2022 V_15.xlsx
591,404,EMS,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo EMS 2021.xlsx
592,404,EMS,Concessionária de Distribuição,Reajuste,08/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2020 - EMS.xlsx
593,404,EMS,Concessionária de Distribuição,Reajuste,08/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMS_2019.xlsx
594,404,EMS,Concessionária de Distribuição,Revisão,08/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMS_2018.xlsx
595,404,EMS,Concessionária de Distribuição,Reajuste,08/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMS_2017.xlsx
596,404,EMS,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
597,404,EMS,Concessionária de Distribuição,Reajuste,08/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMS_2016.xlsx
598,404,EMS,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
599,404,EMS,Concessionária de Distribuição,Reajuste,08/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMS_RTA_2015.xls.xlsm
600,404,EMS,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
601,404,EMS,Concessionária de Distribuição,Reajuste,08/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENERSUL_2014.xlsx
602,404,EMS,Concessionária de Distribuição,Revisão,08/04/2013,Definitivo,
603,404,EMS,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
604,405,EMT,Concessionária de Distribuição,Revisão Extraordinária,27/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTE EMT_2022.xlsx
605,405,EMT,Concessionária de Distribuição,Reajuste,16/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMT_RTA_2022.xlsx
606,405,EMT,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2021 - EMT.xlsx
607,405,EMT,Concessionária de Distribuição,Reajuste,08/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _RTA 2020_EMT v7 final.xlsx
608,405,EMT,Concessionária de Distribuição,Reajuste,08/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMT_2019.xlsx
609,405,EMT,Concessionária de Distribuição,Revisão,08/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMT_2018.xlsx
610,405,EMT,Concessionária de Distribuição,Reajuste,08/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMT_2017.xlsx
611,405,EMT,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
612,405,EMT,Concessionária de Distribuição,Reajuste,08/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EMT_2016.xlsx
613,405,EMT,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
614,405,EMT,Concessionária de Distribuição,Reajuste,08/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA_EMT_2015.xls
615,405,EMT,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
616,405,EMT,Concessionária de Distribuição,Reajuste,08/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEMAT_2014.xlsx
617,405,EMT,Concessionária de Distribuição,Revisão,08/04/2013,Definitivo,
618,405,EMT,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
619,39,ENEL CE,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Enel CE RTE.xlsx
620,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Enel CE_2022.xlsx
621,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo Enel CE final (V11) 2021.xlsx
622,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA_ENELCE_03-04-2020.xlsm
623,39,ENEL CE,Concessionária de Distribuição,Revisão,22/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Enel CE 2019.xlsx
624,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENEL-CE_2018.xlsx
625,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_COELCE_2017 .xlsx
626,39,ENEL CE,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
627,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_COELCE_2016.xlsx
628,39,ENEL CE,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
629,39,ENEL CE,Concessionária de Distribuição,Revisão,22/04/2015,Provisório,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA 0 931_AP_COELCE_2015.xlsx
630,39,ENEL CE,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
631,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Coelce_2014.xlsx
632,39,ENEL CE,Concessionária de Distribuição,Reajuste,22/04/2013,Definitivo,
633,39,ENEL CE,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
634,383,ENEL RJ,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA 2022 ENEL RJ RTE 35 mi.xlsx
635,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2022 ENEL RJ.xlsx
636,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato Enel - RJ_V13.xlsx
637,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENEL_RJ_2020.xlsm
638,383,ENEL RJ,Concessionária de Distribuição,Revisão Extraordinária,01/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENEL-RJ_20191.xlsx
639,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENEL-RJ_2019.xlsx
640,383,ENEL RJ,Concessionária de Distribuição,Revisão,15/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato - AMPLA _ RTP 2018 - E2 .. com COs atualizados - RPO 06Mar18.xlsx
641,383,ENEL RJ,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
642,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _AMPLA_2017.xlsx
643,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_AMPLA_2016.xlsx
644,383,ENEL RJ,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
645,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Ampla_2015.xlsm
646,383,ENEL RJ,Concessionária de Distribuição,Revisão,15/03/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ AMPLA_2014.xlsx
647,383,ENEL RJ,Concessionária de Distribuição,Reajuste,15/03/2013,Definitivo,
648,383,ENEL RJ,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
649,6612,ENF,Concessionária de Distribuição,Reajuste,22/06/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENF_2022 v5.xlsx
650,6612,ENF,Concessionária de Distribuição,Revisão,22/06/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato ENF - drac.xlsx
651,6612,ENF,Concessionária de Distribuição,Reajuste,22/06/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2020 - ENF.xlsm
652,6612,ENF,Concessionária de Distribuição,Reajuste,22/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato ENF.xlsm
653,6612,ENF,Concessionária de Distribuição,Reajuste,22/06/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/ENF_SPARTA _2018.xlsx
654,6612,ENF,Concessionária de Distribuição,Reajuste,22/06/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ ENF_2017 .xlsx
655,6612,ENF,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
656,6612,ENF,Concessionária de Distribuição,Revisão,22/06/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENF_2016.xlsx
657,6612,ENF,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
658,6612,ENF,Concessionária de Distribuição,Reajuste,15/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _ENF_2015.xlsx
659,6612,ENF,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
660,6612,ENF,Concessionária de Distribuição,Reajuste,10/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENF_20141.xlsx
661,6612,ENF,Concessionária de Distribuição,Reajuste,18/06/2013,Definitivo,
662,6600,EPB,Concessionária de Distribuição,Reajuste,28/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EPB_RTA 2022.xlsx
663,6600,EPB,Concessionária de Distribuição,Revisão,28/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo RTP EPB 2021 - final3 - correcao CDE covid.xlsx
664,6600,EPB,Concessionária de Distribuição,Revisão,28/08/2021,Definitivo,
665,6600,EPB,Concessionária de Distribuição,Reajuste,28/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2020 _EPB_RTA 2020 final.xlsm
666,6600,EPB,Concessionária de Distribuição,Reajuste,28/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA  RTA EPB 2019 .xlsx
667,6600,EPB,Concessionária de Distribuição,Reajuste,28/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EPB_2018.xlsx
668,6600,EPB,Concessionária de Distribuição,Revisão,28/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Energisa_Paraíba _EPB 2017.xlsx
669,6600,EPB,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
670,6600,EPB,Concessionária de Distribuição,Reajuste,28/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EPB_2016.xlsx
671,6600,EPB,Concessionária de Distribuição,Reajuste,28/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ENERGISA_PB_2015.xlsx
672,6600,EPB,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
673,6600,EPB,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
674,6600,EPB,Concessionária de Distribuição,Reajuste,26/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EPB_2014.xlsx
675,6600,EPB,Concessionária de Distribuição,Revisão,28/08/2013,Definitivo,
676,6600,EPB,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
677,44,Equatorial AL,Concessionária de Distribuição,Reajuste,03/05/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EQTL AL_2022.xlsx
678,44,Equatorial AL,Concessionária de Distribuição,Reajuste,03/05/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2021 - CEAL V7.xlsx
679,44,Equatorial AL,Concessionária de Distribuição,Revisão Extraordinária,03/05/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Nv_CT_RTE 2020_...xlsm
680,44,Equatorial AL,Concessionária de Distribuição,Reajuste,03/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEAL_2019.xlsx
681,44,Equatorial AL,Concessionária de Distribuição,Reajuste,28/09/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEAL_2018.xlsx
682,44,Equatorial AL,Concessionária de Distribuição,Reajuste,28/09/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEAL__2017.xlsx
683,44,Equatorial AL,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
684,44,Equatorial AL,Concessionária de Distribuição,Revisão,28/09/2016,Definitivo,
685,44,Equatorial AL,Concessionária de Distribuição,Reajuste,28/09/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEAL_2016.xlsx
686,44,Equatorial AL,Concessionária de Distribuição,Reajuste,28/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEAL_2015.xlsx
687,44,Equatorial AL,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
688,44,Equatorial AL,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
689,44,Equatorial AL,Concessionária de Distribuição,Reajuste,26/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEAL_2014.xlsx
690,44,Equatorial AL,Concessionária de Distribuição,Revisão,28/08/2013,Definitivo,
691,44,Equatorial AL,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
692,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EQTL MA_RTA 2022.xlsx
693,37,Equatorial MA,Concessionária de Distribuição,Revisão,28/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Cemar_2021.xlsx
694,37,Equatorial MA,Concessionária de Distribuição,Revisão,28/08/2021,Definitivo,
695,37,Equatorial MA,Concessionária de Distribuição,Revisão,28/08/2021,Definitivo,
696,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Ct_Antigo_CEMAR_Final.xlsm
697,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CEMAR_2019.xlsm
698,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CEMAR_ 2018.xlsx
699,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_cemar_2017.xlsx
700,37,Equatorial MA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
701,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEMAR_2016.xlsx
702,37,Equatorial MA,Concessionária de Distribuição,Reajuste,28/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEMAR_2015.xlsx
703,37,Equatorial MA,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
704,37,Equatorial MA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
